code,name,energy_kcal,protein_g,fat_g,carb_g,fiber_g,calcium_mg,iron_mg,sodium_mg,bdd_pct,state,group,cuisine,portion_g_cooked,aliases,note
idn-ikan-kembung-bakar,Ikan Kembung Bakar,165.0,25.0,7.0,0.0,0.0,55,1.2,120,100,Olahan,Lauk Pauk,,90,Kembung Bakar,Grilled Indian Mackerel · Kembung Bakar · 1 ekor sedang · Nasional/Ikan · src:TKPI · conf:high
idn-ikan-kembung-goreng,Ikan Kembung Goreng,240.0,26.0,14.5,1.0,0.0,60,1.3,220,100,Olahan,Lauk Pauk,,80,Kembung Goreng,Fried Indian Mackerel · Kembung Goreng · 1 ekor sedang · Nasional/Ikan · src:Recipe calc · conf:high
idn-ikan-kerapu-bakar,Ikan Kerapu Bakar,140.0,25.0,3.0,2.0,0.1,35,0.6,390,100,Olahan,Lauk Pauk,,150,Kerapu Bakar,Grilled Grouper · Kerapu Bakar · 1 potong · Nasional/Ikan · src:Recipe calc · conf:medium
idn-ikan-lele-bakar,Ikan Lele Bakar,155.0,22.0,6.5,2.0,0.1,35,0.9,380,100,Olahan,Lauk Pauk,,150,Lele Bakar,Grilled Catfish · Lele Bakar · 1 ekor sedang · Nasional/Ikan · src:Recipe calc · conf:medium
idn-ikan-lele-goreng,Ikan Lele Goreng,230.0,22.0,15.0,1.0,0.0,50,1.0,180,100,Olahan,Lauk Pauk,,90,Lele Goreng Pecel Lele Ikan,Fried Catfish · Lele Goreng Pecel Lele Ikan · 1 ekor sedang · Nasional/Ikan · src:Recipe calc · conf:high
idn-ikan-nila-bakar,Ikan Nila Bakar,145.0,26.0,4.0,0.5,0.0,30,0.8,150,100,Olahan,Lauk Pauk,,120,Ikan Nila Panggang Nila Bakar,Grilled Tilapia · Ikan Nila Panggang Nila Bakar · 1 ekor sedang · Nasional/Ikan · src:USDA analog · conf:high
idn-ikan-nila-goreng,Ikan Nila Goreng,200.0,26.0,10.0,0.5,0.0,45,1.0,320,100,Olahan,Lauk Pauk,,150,Nila Goreng,Fried Tilapia · Nila Goreng · 1 ekor sedang · Nasional/Ikan · src:Recipe calc · conf:high
idn-ikan-pari-bakar,Ikan Pari Bakar,145.0,24.0,4.0,2.5,0.1,30,1.2,420,100,Olahan,Lauk Pauk,,150,Ikan Pe Bakar Pari Bakar,Grilled Stingray · Ikan Pe Bakar Pari Bakar · 1 potong · Nasional/Ikan · src:Recipe calc · conf:medium
idn-ikan-salmon-panggang,Ikan Salmon Panggang,220.0,25.0,12.5,1.0,0.0,15,0.5,320,100,Olahan,Lauk Pauk,,120,Salmon Bakar Salmon Panggang,Roasted Salmon · Salmon Bakar Salmon Panggang · 1 potong fillet · Nasional/Ikan · src:USDA analog · conf:high
idn-ikan-sarden-kaleng,Ikan Sarden Kaleng,185.0,17.0,10.5,5.0,0.4,240,2.0,450,100,Olahan,Lauk Pauk,,75,Sarden Kaleng Sardines Saus Tomat,Canned Sardines In Tomato Sauce · Sarden Kaleng Sardines Saus Tomat · 1/2 kaleng · Nasional/Ikan · src:FatSecret ID · conf:high
idn-ikan-selar-goreng,Ikan Selar Goreng,215.0,26.0,12.0,0.5,0.0,80,1.6,380,100,Olahan,Lauk Pauk,,120,Ikan Selar Kuning Goreng Selar Goreng,Fried Yellowstripe Scad · Ikan Selar Kuning Goreng Selar Goreng · 2 ekor · Nasional/Ikan · src:Recipe calc · conf:medium
idn-ikan-tenggiri-goreng,Ikan Tenggiri Goreng,210.0,27.0,11.0,0.5,0.0,35,1.1,340,100,Olahan,Lauk Pauk,,120,Tenggiri Goreng,Fried Spanish Mackerel · Tenggiri Goreng · 1 potong · Nasional/Ikan · src:Recipe calc · conf:medium
idn-ikan-teri-goreng,Ikan Teri Goreng,320.0,34.0,19.0,1.0,0.0,900,3.5,1600,100,Olahan,Lauk Pauk,,20,Teri Goreng Teri Medan Goreng,Fried Dried Anchovies · Teri Goreng Teri Medan Goreng · 2 sdm · Nasional/Ikan · src:TKPI · conf:medium
idn-ikan-tongkol-rebus,Ikan Tongkol Rebus,130.0,26.5,2.5,0.0,0.0,35,1.6,60,100,Olahan,Lauk Pauk,,80,Tongkol Kukus Tongkol Rebus,Boiled Little Tuna · Tongkol Kukus Tongkol Rebus · 1 potong sedang · Nasional/Ikan · src:TKPI · conf:high
idn-ikan-tuna-kaleng,Ikan Tuna Kaleng,116.0,25.5,0.8,0.0,0.0,11,1.3,320,100,Olahan,Lauk Pauk,,80,Tuna In Water Tuna Kaleng,Canned Tuna In Water · Tuna In Water Tuna Kaleng · 1/2 kaleng · Nasional/Ikan · src:USDA analog · conf:high
idn-kambing-guling,Kambing Guling,265.0,24.0,18.0,1.0,0.1,18,2.5,400,100,Olahan,Lauk Pauk,,120,Kambing Golek Kambing Guling Bakar,Spit-Roasted Whole Lamb · Kambing Golek Kambing Guling Bakar · 1 porsi · Nasional/Kambing · src:Recipe calc · conf:medium
idn-kepiting-lada-hitam,Kepiting Lada Hitam,135.0,15.0,6.0,5.0,0.6,70,1.0,700,100,Olahan,Lauk Pauk,,130,Kepiting Saus Lada Hitam,Black Pepper Crab · Kepiting Saus Lada Hitam · 1 ekor sedang · Nasional/Seafood · src:Recipe calc · conf:medium
idn-kepiting-rebus,Kepiting Rebus,100.0,19.0,1.5,2.0,0.0,90,0.8,400,100,Olahan,Lauk Pauk,,100,Kepiting Kukus Rajungan Rebus,Boiled Crab · Kepiting Kukus Rajungan Rebus · 1 ekor sedang · Nasional/Seafood · src:TKPI · conf:high
idn-kepiting-saus-padang,Kepiting Saus Padang,130.0,14.0,5.5,6.5,0.7,70,1.0,680,100,Olahan,Lauk Pauk,,130,Kepiting Padang Kepiting Saos Padang,Crab In Padang Chilli Sauce · Kepiting Padang Kepiting Saos Padang · 1 ekor sedang · Nasional/Seafood · src:Recipe calc · conf:medium
idn-kerang-hijau-rebus,Kerang Hijau Rebus,150.0,20.0,4.0,6.5,0.0,40,6.0,300,100,Olahan,Lauk Pauk,,80,Green Mussel Kerang Rebus,Boiled Green Mussels · Green Mussel Kerang Rebus · 1 porsi · Nasional/Seafood · src:USDA analog · conf:medium
idn-kerang-hijau-saus-padang,Kerang Hijau Saus Padang,145.0,14.0,6.5,8.0,0.8,70,4.5,620,100,Olahan,Lauk Pauk,,150,Kerang Hijau Padang Kerang Saos Padang,Green Mussels In Padang Sauce · Kerang Hijau Padang Kerang Saos Padang · 1 porsi · Nasional/Seafood · src:Recipe calc · conf:medium
idn-koloke-ayam,Koloke Ayam,218.0,11.0,10.5,20.0,0.7,25,0.9,480,100,Olahan,Lauk Pauk,,140,Ayam Koloke Kuluyuk Ayam,Sweet And Sour Battered Chicken · Ayam Koloke Kuluyuk Ayam · 1 porsi · Nasional/Ayam · src:Recipe calc · conf:medium
idn-kornet-sapi,Kornet Sapi,160.0,12.0,9.0,8.0,0.0,15,2.0,950,100,Olahan,Lauk Pauk,,40,Corned Beef Kaleng,Corned Beef · Corned Beef Kaleng · 2 sdm · Nasional/Daging Sapi · src:USDA analog · conf:high
idn-kulit-ayam-goreng,Kulit Ayam Goreng,480.0,20.0,42.0,5.0,0.2,20,1.5,250,100,Olahan,Lauk Pauk,,30,Kulit Ayam Krispi Goreng,Deep-Fried Chicken Skin · Kulit Ayam Krispi Goreng · 1 porsi kecil · Nasional/Ayam · src:USDA analog · conf:medium
idn-lobster-bakar,Lobster Bakar,145.0,21.0,5.5,1.5,0.0,60,0.5,480,100,Olahan,Lauk Pauk,,120,Lobster Panggang Udang Barong Bakar,Grilled Lobster · Lobster Panggang Udang Barong Bakar · 1 ekor kecil · Nasional/Seafood · src:USDA analog · conf:medium
idn-paha-ayam-goreng-berkulit,Paha Ayam Goreng Berkulit,260.0,24.0,17.5,1.5,0.1,15,1.4,300,100,Olahan,Lauk Pauk,,90,Ayam Goreng Paha Paha Ayam Goreng,Fried Chicken Thigh With Skin · Ayam Goreng Paha Paha Ayam Goreng · 1 potong · Nasional/Ayam · src:Recipe calc · conf:high
idn-paha-ayam-rebus-tanpa-kulit,Paha Ayam Rebus Tanpa Kulit,209.0,26.0,10.9,0.0,0.0,12,1.3,88,100,Olahan,Lauk Pauk,,80,Paha Ayam Rebus,Boiled Skinless Chicken Thigh · Paha Ayam Rebus · 1 potong · Nasional/Ayam · src:USDA analog · conf:high
idn-sate-ati-ampela,Sate Ati Ampela,165.0,24.0,5.5,4.0,0.1,12,5.5,450,100,Olahan,Lauk Pauk,,120,Sate Ati Ampela Ayam Sate Jeroan Ayam,Chicken Liver And Gizzard Satay · Sate Ati Ampela Ayam Sate Jeroan Ayam · 10 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-ayam-bumbu-kecap,Sate Ayam Bumbu Kecap,195.0,24.5,8.5,5.5,0.2,15,1.3,480,100,Olahan,Lauk Pauk,,130,Sate Ayam Kecap Sate Ayam Manis,Chicken Satay In Sweet Soy Marinade · Sate Ayam Kecap Sate Ayam Manis · 10 tusuk (tanpa bumbu kacang) · Nasional/Sate · src:Recipe calc · conf:high
idn-sate-ayam-bumbu-kuning,Sate Ayam Bumbu Kuning,190.0,25.0,9.0,2.0,0.3,16,1.2,400,100,Olahan,Lauk Pauk,,130,Sate Ayam Kunyit,Turmeric-Marinated Chicken Satay · Sate Ayam Kunyit · 10 tusuk (tanpa bumbu kacang) · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-ayam-bumbu-rujak,Sate Ayam Bumbu Rujak,215.0,22.0,11.0,7.0,0.8,20,1.4,430,100,Olahan,Lauk Pauk,,130,Sate Ayam Rujak,Chicken Satay In Spicy Coconut Spice Paste · Sate Ayam Rujak · 10 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-ayam-kampung,Sate Ayam Kampung,175.0,27.0,6.5,2.5,0.1,15,1.5,400,100,Olahan,Lauk Pauk,,130,Sate Ayam Jawa Sate Pitik,Free-Range Chicken Satay · Sate Ayam Jawa Sate Pitik · 10 tusuk (tanpa bumbu kacang) · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-ayam-taichan,Sate Ayam Taichan,165.0,27.0,5.5,0.5,0.0,12,1.0,420,100,Olahan,Lauk Pauk,,120,Sate Ayam Taican Sate Taichan,Taichan Chicken Satay · Sate Ayam Taican Sate Taichan · 10 tusuk (tanpa sambal) · Nasional/Sate · src:Recipe calc · conf:high
idn-sate-babat,Sate Babat,150.0,16.0,7.0,4.5,0.1,60,1.0,480,100,Olahan,Lauk Pauk,,130,Sate Babat Sapi,Grilled Beef Tripe Satay · Sate Babat Sapi · 10 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-babi,Sate Babi,250.0,24.0,14.5,5.5,0.1,12,1.0,480,100,Olahan,Lauk Pauk,,140,Sate B2 Sate Babi Kecap,Pork Satay · Sate B2 Sate Babi Kecap · 10 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-cumi,Sate Cumi,115.0,19.0,2.0,4.0,0.0,35,0.9,420,100,Olahan,Lauk Pauk,,120,Sate Cumi-Cumi Sate Sotong,Grilled Squid Satay · Sate Cumi-Cumi Sate Sotong · 6 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-ikan-tenggiri,Sate Ikan Tenggiri,155.0,24.0,5.0,3.0,0.1,30,1.0,400,100,Olahan,Lauk Pauk,,120,Sate Tenggiri,Spanish Mackerel Satay · Sate Tenggiri · 6 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-jamur,Sate Jamur,95.0,4.0,3.5,12.0,2.5,20,1.2,380,100,Olahan,Lauk Pauk,,100,Sate Jamur Tiram Sate Vegetarian,Mushroom Satay · Sate Jamur Tiram Sate Vegetarian · 10 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-kambing-muda,Sate Kambing Muda,210.0,25.0,11.0,2.5,0.1,15,2.8,380,100,Olahan,Lauk Pauk,,150,Sate Cempe Sate Kambing,Young Goat Satay · Sate Cempe Sate Kambing · 10 tusuk · Nasional/Sate · src:Recipe calc · conf:high
idn-sate-kikil,Sate Kikil,190.0,20.0,10.0,4.0,0.1,25,1.0,450,100,Olahan,Lauk Pauk,,130,Sate Kikil Sapi,Grilled Beef Tendon Satay · Sate Kikil Sapi · 10 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-kulit-ayam,Sate Kulit Ayam,380.0,20.0,32.0,3.0,0.1,12,1.0,480,100,Olahan,Lauk Pauk,,100,Sate Kulit Sate Kulit Ayam Bakar,Chicken Skin Satay · Sate Kulit Sate Kulit Ayam Bakar · 10 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-sapi,Sate Sapi,205.0,26.0,9.5,3.5,0.1,14,2.6,420,100,Olahan,Lauk Pauk,,140,Sate Daging Sapi Sate Sapi Bumbu Kecap,Beef Satay · Sate Daging Sapi Sate Sapi Bumbu Kecap · 10 tusuk · Nasional/Sate · src:Recipe calc · conf:high
idn-sate-tahu,Sate Tahu,145.0,11.0,8.5,6.5,1.0,180,2.0,400,100,Olahan,Lauk Pauk,,110,Sate Tahu Bakar,Tofu Satay · Sate Tahu Bakar · 5 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-tempe,Sate Tempe,210.0,15.0,10.0,15.0,4.0,90,2.2,420,100,Olahan,Lauk Pauk,,100,Sate Tempe Bacem Sate Tempe Bakar,Tempeh Satay · Sate Tempe Bacem Sate Tempe Bakar · 5 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sate-torpedo,Sate Torpedo,160.0,22.0,6.5,2.5,0.1,12,1.8,380,100,Olahan,Lauk Pauk,,100,Sate Torpedo Kambing,Grilled Goat Testicle Satay · Sate Torpedo Kambing · 5 tusuk · Nasional/Sate · src:Estimate · conf:low
idn-sate-udang,Sate Udang,110.0,22.0,1.5,2.0,0.0,60,1.5,450,100,Olahan,Lauk Pauk,,120,Sate Udang Bakar,Grilled Shrimp Satay · Sate Udang Bakar · 6 tusuk · Nasional/Sate · src:Recipe calc · conf:medium
idn-sayap-ayam-bakar-madu,Sayap Ayam Bakar Madu,245.0,23.0,14.0,6.5,0.1,18,1.1,450,100,Olahan,Lauk Pauk,,90,Chicken Wing Bakar Sayap Bakar Madu,Honey Grilled Chicken Wings · Chicken Wing Bakar Sayap Bakar Madu · 2 potong sayap · Nasional/Ayam · src:Recipe calc · conf:medium
idn-sayap-ayam-goreng,Sayap Ayam Goreng,320.0,27.0,22.0,2.5,0.1,18,1.3,320,100,Olahan,Lauk Pauk,,70,Ayam Goreng Sayap Chicken Wing,Fried Chicken Wings · Ayam Goreng Sayap Chicken Wing · 2 potong · Nasional/Ayam · src:USDA analog · conf:high
idn-sosis-ayam,Sosis Ayam,230.0,13.0,17.0,6.5,0.2,20,1.0,800,100,Olahan,Lauk Pauk,,50,Sosis Daging Ayam,Chicken Sausage · Sosis Daging Ayam · 1 buah · Nasional/Ayam · src:FatSecret ID · conf:medium
idn-steak-daging-sapi-sirloin,Steak Daging Sapi Sirloin,230.0,27.0,13.0,0.5,0.0,12,2.6,380,100,Olahan,Lauk Pauk,,150,Sirloin Steak Steak Sapi,Grilled Sirloin Beef Steak · Sirloin Steak Steak Sapi · 1 potong · Nasional/Daging Sapi · src:USDA analog · conf:high
idn-tahu-putih-rebus,Tahu Putih Rebus,78.0,8.5,4.7,1.9,0.4,200,2.7,5,100,Olahan,Lauk Pauk,,50,Tahu Kukus Tahu Rebus,Boiled Plain White Tofu · Tahu Kukus Tahu Rebus · 1 potong sedang · Nasional/Tahu & Tempe · src:TKPI · conf:high
idn-telur-ayam-rebus,Telur Ayam Rebus,155.0,12.6,10.6,1.1,0.0,50,1.2,124,100,Olahan,Lauk Pauk,,55,Telur Ayam Matang Telur Rebus,Boiled Chicken Egg · Telur Ayam Matang Telur Rebus · 1 butir · Nasional/Telur · src:USDA analog · conf:high
idn-telur-ceplok-goreng,Telur Ceplok Goreng,196.0,13.6,15.3,0.8,0.0,62,1.8,207,100,Olahan,Lauk Pauk,,50,Telur Ceplok Telur Mata Sapi,Fried Egg Sunny Side Up · Telur Ceplok Telur Mata Sapi · 1 butir · Nasional/Telur · src:USDA analog · conf:high
idn-telur-orak-arik,Telur Orak-Arik,168.0,11.0,12.8,2.2,0.3,55,1.4,230,100,Olahan,Lauk Pauk,,70,Scrambled Egg Telur Orak Arik,Scrambled Egg · Scrambled Egg Telur Orak Arik · 1 porsi · Nasional/Telur · src:Recipe calc · conf:high
idn-telur-puyuh-rebus,Telur Puyuh Rebus,158.0,13.0,11.1,0.4,0.0,64,3.7,141,100,Olahan,Lauk Pauk,,50,Telur Burung Puyuh Rebus,Boiled Quail Eggs · Telur Burung Puyuh Rebus · 5 butir · Nasional/Bebek & Unggas · src:USDA analog · conf:high
idn-tempe-kukus,Tempe Kukus,201.0,20.8,8.8,13.5,1.4,155,4.0,9,100,Olahan,Lauk Pauk,,50,Tempe Polos Tempe Rebus,Steamed Tempeh · Tempe Polos Tempe Rebus · 1 potong sedang · Nasional/Tahu & Tempe · src:TKPI · conf:high
idn-tempe-orek-kering,Tempe Orek Kering,290.0,14.0,16.0,23.0,2.5,110,2.8,480,100,Olahan,Lauk Pauk,,60,Kering Tempe Orek Tempe,Dry Sweet Stir-Fried Tempeh · Kering Tempe Orek Tempe · 1 porsi · Nasional/Tahu & Tempe · src:Recipe calc · conf:medium
idn-tongkol-balado,Tongkol Balado,185.0,23.0,8.5,4.0,0.8,30,1.8,520,100,Olahan,Lauk Pauk,,100,Ikan Tongkol Balado Tongkol Sambal Balado,Skipjack Tuna In Chilli Sauce · Ikan Tongkol Balado Tongkol Sambal Balado · 1 potong · Nasional/Ikan · src:Recipe calc · conf:medium
idn-udang-asam-manis,Udang Asam Manis,155.0,15.0,5.5,11.0,0.6,50,1.2,560,100,Olahan,Lauk Pauk,,150,Udang Saus Asam Manis,Sweet And Sour Prawns · Udang Saus Asam Manis · 1 porsi · Nasional/Seafood · src:Recipe calc · conf:medium
idn-udang-bakar,Udang Bakar,125.0,22.0,2.5,3.0,0.1,65,1.6,480,100,Olahan,Lauk Pauk,,120,Udang Panggang,Grilled Prawns · Udang Panggang · 1 porsi (6 ekor) · Nasional/Seafood · src:Recipe calc · conf:high
idn-udang-goreng,Udang Goreng,190.0,22.0,10.0,2.0,0.1,80,1.0,250,100,Olahan,Lauk Pauk,,60,Udang Goreng Bawang,Pan-Fried Shrimp · Udang Goreng Bawang · 5 ekor sedang · Nasional/Seafood · src:Recipe calc · conf:medium
idn-udang-rebus,Udang Rebus,99.0,24.0,0.3,0.2,0.0,70,0.5,111,100,Olahan,Lauk Pauk,,60,Udang Kukus Udang Matang,Boiled Shrimp · Udang Kukus Udang Matang · 5 ekor sedang · Nasional/Seafood · src:USDA analog · conf:high
idn-udang-saus-mentega,Udang Saus Mentega,175.0,17.0,9.5,5.0,0.3,55,1.3,620,100,Olahan,Lauk Pauk,,150,Udang Mentega Udang Saos Mentega,Butter Sauce Prawns · Udang Mentega Udang Saos Mentega · 1 porsi · Nasional/Seafood · src:Recipe calc · conf:medium
idn-usus-ayam-goreng,Usus Ayam Goreng,350.0,18.0,29.0,3.5,0.2,25,2.5,350,100,Olahan,Lauk Pauk,,50,Usus Goreng Usus Krispi,Fried Chicken Intestine · Usus Goreng Usus Krispi · 1 porsi · Nasional/Ayam · src:Recipe calc · conf:medium
idn-gecok,Gecok,230.0,16.0,16.0,5.5,2.0,35,2.6,460,100,Olahan,Lauk Pauk,,120,Gecok Daging Gecok Sumbawa,Sumbawa Minced Beef With Grated Coconut · Gecok Daging Gecok Sumbawa · 1 porsi · Nusa Tenggara Barat/Daging Sapi · src:Recipe calc · conf:low
idn-sate-ampet,Sate Ampet,210.0,17.0,13.0,6.0,1.0,20,3.0,540,100,Olahan,Lauk Pauk,,100,Sate Ampat Sate Ampet Lombok,Lombok Beef Offal Satay With Spicy Sauce · Sate Ampat Sate Ampet Lombok · 1 porsi · Nusa Tenggara Barat/Sate · src:Recipe calc · conf:low
idn-sate-pusut,Sate Pusut,250.0,16.0,18.0,5.0,1.5,30,1.8,450,100,Olahan,Lauk Pauk,,80,Sate Pusut Lombok Sate Pusut Sapi,Sasak Minced Meat & Coconut Satay · Sate Pusut Lombok Sate Pusut Sapi · 1 porsi · Nusa Tenggara Barat/Sate · src:Recipe calc · conf:medium
idn-sate-rembiga,Sate Rembiga,245.0,22.0,14.0,7.0,0.5,20,2.8,620,100,Olahan,Lauk Pauk,,130,Sate Rembiga Mataram Sate Rembige,Lombok Sweet Spicy Beef Satay · Sate Rembiga Mataram Sate Rembige · 1 porsi (10 tusuk) · Nusa Tenggara Barat/Sate · src:Recipe calc · conf:medium
idn-sate-tanjung,Sate Tanjung,195.0,18.0,12.0,4.0,1.0,35,1.2,430,100,Olahan,Lauk Pauk,,80,Sate Ikan Tanjung Sate Tanjung Lombok,North Lombok Fish Satay In Coconut Spice · Sate Ikan Tanjung Sate Tanjung Lombok · 1 porsi · Nusa Tenggara Barat/Sate · src:Recipe calc · conf:medium
idn-karmanaci,Karmanaci,265.0,24.0,17.0,4.0,0.5,18,3.0,560,100,Olahan,Lauk Pauk,,120,Daging Karmanaci Karmanaci Rote,Rote Spiced Fried Beef · Daging Karmanaci Karmanaci Rote · 1 porsi · Nusa Tenggara Timur/Daging Sapi · src:Recipe calc · conf:low
idn-lawar-ikan-ntt,Lawar Ikan NTT,145.0,16.0,7.5,3.0,1.2,35,1.2,380,100,Olahan,Lauk Pauk,,100,Lawar Ikan Flores Lawar Ikan Sumba,Sumbanese Lime-Cured Raw Fish With Coconut · Lawar Ikan Flores Lawar Ikan Sumba · 1 porsi · Nusa Tenggara Timur/Ikan · src:Recipe calc · conf:low
idn-pelepah-manuk,Pelepah Manuk,190.0,17.0,12.5,3.0,0.8,20,1.4,450,100,Olahan,Lauk Pauk,,150,Ayam Pelepah Manuk Pelepah Manuk Flores,Flores Spicy Braised Chicken · Ayam Pelepah Manuk Pelepah Manuk Flores · 1 porsi · Nusa Tenggara Timur/Ayam · src:Recipe calc · conf:low
idn-se-i-babi,Se'i Babi,285.0,22.0,21.5,1.0,0.0,12,1.2,700,100,Olahan,Lauk Pauk,,100,Daging Se'i Babi Sei Babi,Kupang Smoked Pork · Daging Se'i Babi Sei Babi · 1 porsi · Nusa Tenggara Timur/Babi · src:Recipe calc · conf:medium
idn-se-i-sapi,Se'i Sapi,215.0,28.0,11.0,1.0,0.0,15,3.0,720,100,Olahan,Lauk Pauk,,100,Daging Se'i Sapi Sei Sapi,Kupang Smoked Beef · Daging Se'i Sapi Sei Sapi · 1 porsi · Nusa Tenggara Timur/Daging Sapi · src:Recipe calc · conf:medium
idn-se-i-sapi-sambal-luat,Se'i Sapi Sambal Luat,205.0,24.0,11.0,3.0,0.6,20,2.8,780,100,Olahan,Lauk Pauk,,150,Se'i Sapi Lu'at Sei Sapi Sambal Lu'at,Smoked Beef With Timorese Chilli Lime Sambal · Se'i Sapi Lu'at Sei Sapi Sambal Lu'at · 1 porsi · Nusa Tenggara Timur/Daging Sapi · src:Recipe calc · conf:medium
idn-aunu-senebre,Aunu Senebre,193.0,13.0,13.0,6.0,3.0,200,2.5,550,100,Olahan,Lauk Pauk,,100,Aunu Senebre Papua Aunu Teri Daun Pepaya,"Papuan Anchovy, Papaya Leaf & Coconut Steam · Aunu Senebre Papua Aunu Teri Daun Pepaya · 1 porsi · Papua/Ikan · src:Recipe calc · conf:medium"
idn-barapen,Barapen,229.0,15.0,17.0,4.0,0.8,20,1.4,250,100,Olahan,Lauk Pauk,,180,Bakar Batu Barapen Papua,Papuan Hot-Stone Pit-Roasted Pork · Bakar Batu Barapen Papua · 1 porsi · Papua/Babi · src:Recipe calc · conf:medium
idn-sate-ulat-sagu,Sate Ulat Sagu,296.0,8.5,26.0,6.5,0.5,35,1.8,300,100,Olahan,Lauk Pauk,,60,Sate Koo Sate Ulat Sagu Papua,Grilled Sago Grub Satay · Sate Koo Sate Ulat Sagu Papua · 5 tusuk · Papua/Sate · src:Recipe calc · conf:medium
idn-udang-selingkuh,Udang Selingkuh,103.0,21.0,1.5,1.0,0.1,70,1.5,300,100,Olahan,Lauk Pauk,,90,Udang Capit Wamena Udang Selingkuh Wamena,Wamena Freshwater Clawed Prawn · Udang Capit Wamena Udang Selingkuh Wamena · 1 ekor · Papua/Seafood · src:Recipe calc · conf:medium
idn-ulat-sagu,Ulat Sagu,241.0,5.8,21.6,5.8,0.5,30,1.5,50,100,Olahan,Lauk Pauk,,40,Koo Ulat Sagu Segar,Fresh Sago Grubs · Koo Ulat Sagu Segar · 5 ekor · Papua/Serealia & Umbi · src:NilaiGizi · conf:high
idn-ikan-bakar-manokwari,Ikan Bakar Manokwari,163.0,22.0,7.0,3.0,0.8,35,1.4,480,100,Olahan,Lauk Pauk,,200,Ikan Bakar Papua Ikan Bakar Sambal Manokwari,Manokwari Grilled Fish With Raw Chilli Sambal · Ikan Bakar Papua Ikan Bakar Sambal Manokwari · 1 ekor · Papua Barat/Ikan · src:Recipe calc · conf:medium
idn-asam-pedas-ikan-patin,Asam Pedas Ikan Patin,95.0,12.5,3.5,4.0,1.0,30,1.0,450,100,Olahan,Lauk Pauk,,220,Asam Padeh Patin Riau Asam Pedas Patin,Sour & Spicy Catfish Stew · Asam Padeh Patin Riau Asam Pedas Patin · 1 porsi · Riau/Ikan · src:Recipe calc · conf:high
idn-gulai-belacan-riau,Gulai Belacan Riau,130.0,11.0,8.0,4.5,1.2,50,1.2,560,100,Olahan,Lauk Pauk,,180,Gulai Belacan Gulai Belacan Udang,Riau Prawn Curry With Shrimp Paste · Gulai Belacan Gulai Belacan Udang · 1 porsi · Riau/Seafood · src:Recipe calc · conf:medium
idn-gulai-ikan-patin,Gulai Ikan Patin,145.0,12.0,9.5,3.5,0.9,35,1.1,420,100,Olahan,Lauk Pauk,,200,Gulai Ikan Patin Santan Gulai Patin Riau,Riau Catfish Coconut Curry · Gulai Ikan Patin Santan Gulai Patin Riau · 1 porsi · Riau/Ikan · src:Recipe calc · conf:high
idn-ikan-salai,Ikan Salai,235.0,38.0,8.0,1.0,0.0,60,2.2,420,100,Olahan,Lauk Pauk,,60,Ikan Asap Riau Salai Ikan Patin,Smoked Freshwater Fish · Ikan Asap Riau Salai Ikan Patin · 1 potong · Riau/Ikan · src:Recipe calc · conf:medium
idn-ikan-bakar-parape,Ikan Bakar Parape,175.0,21.0,8.0,4.0,0.3,35,1.2,520,100,Olahan,Lauk Pauk,,200,Ikan Bakar Rica Parape Ikan Parape,Makassarese Grilled Fish In Sweet Coconut Soy · Ikan Bakar Rica Parape Ikan Parape · 1 ekor · Sulawesi Selatan/Ikan · src:Recipe calc · conf:medium
idn-konro-bakar,Konro Bakar,245.0,17.0,17.0,6.0,1.2,30,2.6,520,100,Olahan,Lauk Pauk,,200,Iga Bakar Konro Konro Bakar Karebosi,Grilled Beef Ribs With Peanut Sauce · Iga Bakar Konro Konro Bakar Karebosi · 1 porsi · Sulawesi Selatan/Daging Sapi · src:Recipe calc · conf:high
idn-nasu-palekko,Nasu Palekko,215.0,16.0,15.0,4.0,0.8,25,2.4,520,100,Olahan,Lauk Pauk,,150,Nasu Palekko Bebek Nasu Palekko Sidrap,Bugis Spicy Minced Duck · Nasu Palekko Bebek Nasu Palekko Sidrap · 1 porsi · Sulawesi Selatan/Bebek & Unggas · src:Recipe calc · conf:medium
idn-pa-piong-bau,Pa'piong Bau,235.0,15.0,18.0,3.5,1.5,40,2.0,400,100,Olahan,Lauk Pauk,,180,Pa'piong Bo'bo Bau Papiong Babi,Torajan Pork Cooked In Bamboo · Pa'piong Bo'bo Bau Papiong Babi · 1 porsi · Sulawesi Selatan/Babi · src:Recipe calc · conf:medium
